Date,IT Dep.,CostElement,Country,Budget,,
01/01/2020,R&D,Supplies,United Kingdom,49,,
02/01/2020,R&D,Supplies,United Kingdom,49,,
03/01/2020,R&D,Supplies,United Kingdom,49,,
04/01/2020,R&D,Supplies,United Kingdom,49,,
05/01/2020,R&D,Supplies,United Kingdom,49,,
06/01/2020,R&D,Supplies,United Kingdom,49,,
07/01/2020,R&D,Supplies,United Kingdom,49,,
08/01/2020,R&D,Supplies,United Kingdom,49,,
09/01/2020,R&D,Supplies,United Kingdom,49,,
10/01/2020,R&D,Supplies,United Kingdom,49,,
11/01/2020,R&D,Supplies,United Kingdom,49,,
12/01/2020,R&D,Supplies,United Kingdom,49,,
01/01/2020,R&D,Supplies,USA,935,,
02/01/2020,R&D,Supplies,USA,935,,
03/01/2020,R&D,Supplies,USA,935,,
04/01/2020,R&D,Supplies,USA,935,,
05/01/2020,R&D,Supplies,USA,935,,
06/01/2020,R&D,Supplies,USA,935,,
07/01/2020,R&D,Supplies,USA,935,,
08/01/2020,R&D,Supplies,USA,935,,
09/01/2020,R&D,Supplies,USA,935,,
10/01/2020,R&D,Supplies,USA,935,,
11/01/2020,R&D,Supplies,USA,935,,
12/01/2020,R&D,Supplies,USA,935,,
01/01/2020,R&D,Telecomm,United Kingdom,122,,
02/01/2020,R&D,Telecomm,United Kingdom,122,,
03/01/2020,R&D,Telecomm,United Kingdom,122,,
04/01/2020,R&D,Telecomm,United Kingdom,122,,
05/01/2020,R&D,Telecomm,United Kingdom,122,,
06/01/2020,R&D,Telecomm,United Kingdom,122,,
07/01/2020,R&D,Telecomm,United Kingdom,122,,
08/01/2020,R&D,Telecomm,United Kingdom,122,,
09/01/2020,R&D,Telecomm,United Kingdom,122,,
10/01/2020,R&D,Telecomm,United Kingdom,122,,
11/01/2020,R&D,Telecomm,United Kingdom,122,,
12/01/2020,R&D,Telecomm,United Kingdom,122,,
01/01/2020,R&D,Training,Spain,227,,
02/01/2020,R&D,Training,Spain,227,,
03/01/2020,R&D,Training,Spain,227,,
04/01/2020,R&D,Training,Spain,227,,
05/01/2020,R&D,Training,Spain,227,,
06/01/2020,R&D,Training,Spain,227,,
07/01/2020,R&D,Training,Spain,227,,
08/01/2020,R&D,Training,Spain,227,,
09/01/2020,R&D,Training,Spain,227,,
10/01/2020,R&D,Training,Spain,227,,
11/01/2020,R&D,Training,Spain,227,,
12/01/2020,R&D,Training,Spain,227,,
01/01/2020,R&D,Training,United Kingdom,940,,
02/01/2020,R&D,Training,United Kingdom,940,,
03/01/2020,R&D,Training,United Kingdom,940,,
04/01/2020,R&D,Training,United Kingdom,940,,
05/01/2020,R&D,Training,United Kingdom,940,,
06/01/2020,R&D,Training,United Kingdom,940,,
07/01/2020,R&D,Training,United Kingdom,940,,
08/01/2020,R&D,Training,United Kingdom,940,,
09/01/2020,R&D,Training,United Kingdom,940,,
10/01/2020,R&D,Training,United Kingdom,940,,
11/01/2020,R&D,Training,United Kingdom,940,,
12/01/2020,R&D,Training,United Kingdom,940,,
01/01/2020,R&D,Training,USA,"2,259",,
02/01/2020,R&D,Training,USA,"2,259",,
03/01/2020,R&D,Training,USA,"2,259",,
04/01/2020,R&D,Training,USA,"2,259",,
05/01/2020,R&D,Training,USA,"2,259",,
06/01/2020,R&D,Training,USA,"2,259",,
07/01/2020,R&D,Training,USA,"2,259",,
08/01/2020,R&D,Training,USA,"2,259",,
09/01/2020,R&D,Training,USA,"2,259",,
10/01/2020,R&D,Training,USA,"2,259",,
11/01/2020,R&D,Training,USA,"2,259",,
12/01/2020,R&D,Training,USA,"2,259",,
01/01/2020,R&D,Travel,Spain,608,,
02/01/2020,R&D,Travel,Spain,608,,
03/01/2020,R&D,Travel,Spain,608,,
04/01/2020,R&D,Travel,Spain,608,,
05/01/2020,R&D,Travel,Spain,608,,
06/01/2020,R&D,Travel,Spain,608,,
07/01/2020,R&D,Travel,Spain,608,,
08/01/2020,R&D,Travel,Spain,608,,
09/01/2020,R&D,Travel,Spain,608,,
10/01/2020,R&D,Travel,Spain,608,,
11/01/2020,R&D,Travel,Spain,608,,
12/01/2020,R&D,Travel,Spain,608,,
01/01/2020,R&D,Travel,United Kingdom,"2,187",,
02/01/2020,R&D,Travel,United Kingdom,"2,187",,
03/01/2020,R&D,Travel,United Kingdom,"2,187",,
04/01/2020,R&D,Travel,United Kingdom,"2,187",,
05/01/2020,R&D,Travel,United Kingdom,"2,187",,
06/01/2020,R&D,Travel,United Kingdom,"2,187",,
07/01/2020,R&D,Travel,United Kingdom,"2,187",,
08/01/2020,R&D,Travel,United Kingdom,"2,187",,
09/01/2020,R&D,Travel,United Kingdom,"2,187",,
10/01/2020,R&D,Travel,United Kingdom,"2,187",,
11/01/2020,R&D,Travel,United Kingdom,"2,187",,
12/01/2020,R&D,Travel,United Kingdom,"2,187",,
01/01/2020,R1,Amortization,Germany,"1,995",,
02/01/2020,R1,Amortization,Germany,"1,995",,
03/01/2020,R1,Amortization,Germany,"1,995",,
04/01/2020,R1,Amortization,Germany,"1,995",,
05/01/2020,R1,Amortization,Germany,"1,995",,
06/01/2020,R1,Amortization,Germany,"1,995",,
07/01/2020,R1,Amortization,Germany,"1,995",,
08/01/2020,R1,Amortization,Germany,"1,995",,
09/01/2020,R1,Amortization,Germany,"1,995",,
10/01/2020,R1,Amortization,Germany,"1,995",,
11/01/2020,R1,Amortization,Germany,"1,995",,
12/01/2020,R1,Amortization,Germany,"1,995",,
01/01/2020,R1,Amortization,Italy,"8,836",,
02/01/2020,R1,Amortization,Italy,"8,836",,
03/01/2020,R1,Amortization,Italy,"8,836",,
04/01/2020,R1,Amortization,Italy,"8,836",,
05/01/2020,R1,Amortization,Italy,"8,836",,
06/01/2020,R1,Amortization,Italy,"8,836",,
07/01/2020,R1,Amortization,Italy,"8,836",,
08/01/2020,R1,Amortization,Italy,"8,836",,
09/01/2020,R1,Amortization,Italy,"8,836",,
10/01/2020,R1,Amortization,Italy,"8,836",,
11/01/2020,R1,Amortization,Italy,"8,836",,
12/01/2020,R1,Amortization,Italy,"8,836",,
01/01/2020,R1,Amortization,Spain,890,,
02/01/2020,R1,Amortization,Spain,890,,
03/01/2020,R1,Amortization,Spain,890,,
04/01/2020,R1,Amortization,Spain,890,,
05/01/2020,R1,Amortization,Spain,890,,
06/01/2020,R1,Amortization,Spain,890,,
07/01/2020,R1,Amortization,Spain,890,,
08/01/2020,R1,Amortization,Spain,890,,
09/01/2020,R1,Amortization,Spain,890,,
10/01/2020,R1,Amortization,Spain,890,,
11/01/2020,R1,Amortization,Spain,890,,
12/01/2020,R1,Amortization,Spain,890,,
01/01/2020,R1,Depreciation,Austria,14,,
02/01/2020,R1,Depreciation,Austria,14,,
03/01/2020,R1,Depreciation,Austria,14,,
04/01/2020,R1,Depreciation,Austria,14,,
05/01/2020,R1,Depreciation,Austria,14,,
06/01/2020,R1,Depreciation,Austria,14,,
07/01/2020,R1,Depreciation,Austria,14,,
08/01/2020,R1,Depreciation,Austria,14,,
09/01/2020,R1,Depreciation,Austria,14,,
10/01/2020,R1,Depreciation,Austria,14,,
11/01/2020,R1,Depreciation,Austria,14,,
12/01/2020,R1,Depreciation,Austria,14,,
01/01/2020,R1,Depreciation,Belgium,17,,
02/01/2020,R1,Depreciation,Belgium,17,,
03/01/2020,R1,Depreciation,Belgium,17,,
04/01/2020,R1,Depreciation,Belgium,17,,
05/01/2020,R1,Depreciation,Belgium,17,,
06/01/2020,R1,Depreciation,Belgium,17,,
07/01/2020,R1,Depreciation,Belgium,17,,
08/01/2020,R1,Depreciation,Belgium,17,,
09/01/2020,R1,Depreciation,Belgium,17,,
10/01/2020,R1,Depreciation,Belgium,17,,
11/01/2020,R1,Depreciation,Belgium,17,,
12/01/2020,R1,Depreciation,Belgium,17,,
01/01/2020,R1,Depreciation,Germany,"5,643",,
02/01/2020,R1,Depreciation,Germany,"5,643",,
03/01/2020,R1,Depreciation,Germany,"5,643",,
04/01/2020,R1,Depreciation,Germany,"5,643",,
05/01/2020,R1,Depreciation,Germany,"5,643",,
06/01/2020,R1,Depreciation,Germany,"5,643",,
07/01/2020,R1,Depreciation,Germany,"5,643",,
08/01/2020,R1,Depreciation,Germany,"5,643",,
09/01/2020,R1,Depreciation,Germany,"5,643",,
10/01/2020,R1,Depreciation,Germany,"5,643",,
11/01/2020,R1,Depreciation,Germany,"5,643",,
12/01/2020,R1,Depreciation,Germany,"5,643",,
01/01/2020,R1,Depreciation,Italy,"17,595",,
02/01/2020,R1,Depreciation,Italy,"17,595",,
03/01/2020,R1,Depreciation,Italy,"17,595",,
04/01/2020,R1,Depreciation,Italy,"17,595",,
05/01/2020,R1,Depreciation,Italy,"17,595",,
06/01/2020,R1,Depreciation,Italy,"17,595",,
07/01/2020,R1,Depreciation,Italy,"17,595",,
08/01/2020,R1,Depreciation,Italy,"17,595",,
09/01/2020,R1,Depreciation,Italy,"17,595",,
10/01/2020,R1,Depreciation,Italy,"17,595",,
11/01/2020,R1,Depreciation,Italy,"17,595",,
12/01/2020,R1,Depreciation,Italy,"17,595",,
01/01/2020,R1,Depreciation,Spain,866,,
02/01/2020,R1,Depreciation,Spain,866,,
03/01/2020,R1,Depreciation,Spain,866,,
04/01/2020,R1,Depreciation,Spain,866,,
05/01/2020,R1,Depreciation,Spain,866,,
06/01/2020,R1,Depreciation,Spain,866,,
07/01/2020,R1,Depreciation,Spain,866,,
08/01/2020,R1,Depreciation,Spain,866,,
09/01/2020,R1,Depreciation,Spain,866,,
10/01/2020,R1,Depreciation,Spain,866,,
11/01/2020,R1,Depreciation,Spain,866,,
12/01/2020,R1,Depreciation,Spain,866,,
01/01/2020,R1,Depreciation,United Kingdom,465,,
02/01/2020,R1,Depreciation,United Kingdom,465,,
03/01/2020,R1,Depreciation,United Kingdom,465,,
04/01/2020,R1,Depreciation,United Kingdom,465,,
05/01/2020,R1,Depreciation,United Kingdom,465,,
06/01/2020,R1,Depreciation,United Kingdom,465,,
07/01/2020,R1,Depreciation,United Kingdom,465,,
08/01/2020,R1,Depreciation,United Kingdom,465,,
09/01/2020,R1,Depreciation,United Kingdom,465,,
10/01/2020,R1,Depreciation,United Kingdom,465,,
11/01/2020,R1,Depreciation,United Kingdom,465,,
12/01/2020,R1,Depreciation,United Kingdom,465,,
01/01/2020,R1,External Labor,Belgium,"113,087",,
02/01/2020,R1,External Labor,Belgium,"113,087",,
03/01/2020,R1,External Labor,Belgium,"113,087",,
04/01/2020,R1,External Labor,Belgium,"113,087",,
05/01/2020,R1,External Labor,Belgium,"113,087",,
06/01/2020,R1,External Labor,Belgium,"113,087",,
07/01/2020,R1,External Labor,Belgium,"113,087",,
08/01/2020,R1,External Labor,Belgium,"113,087",,
09/01/2020,R1,External Labor,Belgium,"113,087",,
10/01/2020,R1,External Labor,Belgium,"113,087",,
11/01/2020,R1,External Labor,Belgium,"113,087",,
12/01/2020,R1,External Labor,Belgium,"113,087",,
01/01/2020,R1,External Labor,Canada,"10,698",,
02/01/2020,R1,External Labor,Canada,"9,938",,
03/01/2020,R1,External Labor,Canada,"10,829",,
04/01/2020,R1,External Labor,Canada,"10,909",,
05/01/2020,R1,External Labor,Canada,"11,056",,
06/01/2020,R1,External Labor,Canada,"11,209",,
07/01/2020,R1,External Labor,Canada,"11,284",,
08/01/2020,R1,External Labor,Canada,"11,300",,
09/01/2020,R1,External Labor,Canada,"11,300",,
10/01/2020,R1,External Labor,Canada,"11,300",,
11/01/2020,R1,External Labor,Canada,"11,300",,
12/01/2020,R1,External Labor,Canada,"11,305",,
01/01/2020,R1,External Labor,Italy,"9,373",,
02/01/2020,R1,External Labor,Italy,"9,373",,
03/01/2020,R1,External Labor,Italy,"9,373",,
04/01/2020,R1,External Labor,Italy,"9,373",,
05/01/2020,R1,External Labor,Italy,"9,373",,
06/01/2020,R1,External Labor,Italy,"9,373",,
07/01/2020,R1,External Labor,Italy,"9,373",,
08/01/2020,R1,External Labor,Italy,"9,373",,
09/01/2020,R1,External Labor,Italy,"9,373",,
10/01/2020,R1,External Labor,Italy,"9,373",,
11/01/2020,R1,External Labor,Italy,"9,373",,
12/01/2020,R1,External Labor,Italy,"9,373",,
01/01/2020,R1,External Labor,Spain,"2,035",,
02/01/2020,R1,External Labor,Spain,"2,035",,
03/01/2020,R1,External Labor,Spain,"2,035",,
04/01/2020,R1,External Labor,Spain,"2,035",,
05/01/2020,R1,External Labor,Spain,"2,035",,
06/01/2020,R1,External Labor,Spain,"2,035",,
07/01/2020,R1,External Labor,Spain,"2,035",,
08/01/2020,R1,External Labor,Spain,"2,035",,
09/01/2020,R1,External Labor,Spain,"2,035",,
10/01/2020,R1,External Labor,Spain,"2,035",,
11/01/2020,R1,External Labor,Spain,"2,035",,
12/01/2020,R1,External Labor,Spain,"2,035",,
01/01/2020,R1,Hardware,Canada,116,,
02/01/2020,R1,Hardware,Canada,116,,
03/01/2020,R1,Hardware,Canada,116,,
04/01/2020,R1,Hardware,Canada,116,,
05/01/2020,R1,Hardware,Canada,116,,
06/01/2020,R1,Hardware,Canada,116,,
07/01/2020,R1,Hardware,Canada,116,,
08/01/2020,R1,Hardware,Canada,116,,
09/01/2020,R1,Hardware,Canada,116,,
10/01/2020,R1,Hardware,Canada,116,,
11/01/2020,R1,Hardware,Canada,116,,
12/01/2020,R1,Hardware,Canada,116,,
01/01/2020,R1,Hardware Maintenance,Canada,"5,732",,
02/01/2020,R1,Hardware Maintenance,Canada,"5,732",,
03/01/2020,R1,Hardware Maintenance,Canada,"5,732",,
04/01/2020,R1,Hardware Maintenance,Canada,"5,732",,
05/01/2020,R1,Hardware Maintenance,Canada,"5,732",,
06/01/2020,R1,Hardware Maintenance,Canada,"5,732",,
07/01/2020,R1,Hardware Maintenance,Canada,"5,732",,
08/01/2020,R1,Hardware Maintenance,Canada,"5,732",,
09/01/2020,R1,Hardware Maintenance,Canada,"5,732",,
10/01/2020,R1,Hardware Maintenance,Canada,"5,732",,
11/01/2020,R1,Hardware Maintenance,Canada,"5,732",,
12/01/2020,R1,Hardware Maintenance,Canada,"5,732",,
01/01/2020,R1,Internal Labor,Austria,"3,592",,
02/01/2020,R1,Internal Labor,Austria,"3,592",,
03/01/2020,R1,Internal Labor,Austria,"3,592",,
04/01/2020,R1,Internal Labor,Austria,"3,592",,
05/01/2020,R1,Internal Labor,Austria,"3,592",,
06/01/2020,R1,Internal Labor,Austria,"3,592",,
07/01/2020,R1,Internal Labor,Austria,"3,592",,
08/01/2020,R1,Internal Labor,Austria,"3,592",,
09/01/2020,R1,Internal Labor,Austria,"3,592",,
10/01/2020,R1,Internal Labor,Austria,"3,592",,
11/01/2020,R1,Internal Labor,Austria,"3,592",,
12/01/2020,R1,Internal Labor,Austria,"3,592",,
01/01/2020,R1,Internal Labor,Belgium,"10,775",,
02/01/2020,R1,Internal Labor,Belgium,"10,775",,
03/01/2020,R1,Internal Labor,Belgium,"10,775",,
04/01/2020,R1,Internal Labor,Belgium,"10,775",,
05/01/2020,R1,Internal Labor,Belgium,"10,775",,
06/01/2020,R1,Internal Labor,Belgium,"10,775",,
07/01/2020,R1,Internal Labor,Belgium,"10,775",,
08/01/2020,R1,Internal Labor,Belgium,"10,775",,
09/01/2020,R1,Internal Labor,Belgium,"10,775",,
10/01/2020,R1,Internal Labor,Belgium,"10,775",,
11/01/2020,R1,Internal Labor,Belgium,"10,775",,
12/01/2020,R1,Internal Labor,Belgium,"10,775",,
01/01/2020,R1,Internal Labor,Canada,"10,940",,
02/01/2020,R1,Internal Labor,Canada,"11,700",,
03/01/2020,R1,Internal Labor,Canada,"10,808",,
04/01/2020,R1,Internal Labor,Canada,"10,728",,
05/01/2020,R1,Internal Labor,Canada,"10,581",,
06/01/2020,R1,Internal Labor,Canada,"10,429",,
07/01/2020,R1,Internal Labor,Canada,"10,353",,
08/01/2020,R1,Internal Labor,Canada,"10,338",,
09/01/2020,R1,Internal Labor,Canada,"10,338",,
10/01/2020,R1,Internal Labor,Canada,"10,338",,
11/01/2020,R1,Internal Labor,Canada,"10,338",,
12/01/2020,R1,Internal Labor,Canada,"10,338",,
01/01/2020,R1,Internal Labor,Germany,"3,592",,
02/01/2020,R1,Internal Labor,Germany,"3,592",,
03/01/2020,R1,Internal Labor,Germany,"3,592",,
04/01/2020,R1,Internal Labor,Germany,"3,592",,
05/01/2020,R1,Internal Labor,Germany,"3,592",,
06/01/2020,R1,Internal Labor,Germany,"3,592",,
07/01/2020,R1,Internal Labor,Germany,"3,592",,
08/01/2020,R1,Internal Labor,Germany,"3,592",,
09/01/2020,R1,Internal Labor,Germany,"3,592",,
10/01/2020,R1,Internal Labor,Germany,"3,592",,
11/01/2020,R1,Internal Labor,Germany,"3,592",,
12/01/2020,R1,Internal Labor,Germany,"3,592",,
01/01/2020,R1,Internal Labor,Italy,"3,592",,
02/01/2020,R1,Internal Labor,Italy,"3,592",,
03/01/2020,R1,Internal Labor,Italy,"3,592",,
04/01/2020,R1,Internal Labor,Italy,"3,592",,
05/01/2020,R1,Internal Labor,Italy,"3,592",,
06/01/2020,R1,Internal Labor,Italy,"3,592",,
07/01/2020,R1,Internal Labor,Italy,"3,592",,
08/01/2020,R1,Internal Labor,Italy,"3,592",,
09/01/2020,R1,Internal Labor,Italy,"3,592",,
10/01/2020,R1,Internal Labor,Italy,"3,592",,
11/01/2020,R1,Internal Labor,Italy,"3,592",,
12/01/2020,R1,Internal Labor,Italy,"3,592",,
01/01/2020,R1,Internal Labor,Spain,"7,183",,
02/01/2020,R1,Internal Labor,Spain,"7,183",,
03/01/2020,R1,Internal Labor,Spain,"7,183",,
04/01/2020,R1,Internal Labor,Spain,"7,183",,
05/01/2020,R1,Internal Labor,Spain,"7,183",,
06/01/2020,R1,Internal Labor,Spain,"7,183",,
07/01/2020,R1,Internal Labor,Spain,"7,183",,
08/01/2020,R1,Internal Labor,Spain,"7,183",,
09/01/2020,R1,Internal Labor,Spain,"7,183",,
10/01/2020,R1,Internal Labor,Spain,"7,183",,
11/01/2020,R1,Internal Labor,Spain,"7,183",,
12/01/2020,R1,Internal Labor,Spain,"7,183",,
01/01/2020,R1,Other,Belgium,311,,
02/01/2020,R1,Other,Belgium,311,,
03/01/2020,R1,Other,Belgium,311,,
04/01/2020,R1,Other,Belgium,311,,
05/01/2020,R1,Other,Belgium,311,,
06/01/2020,R1,Other,Belgium,311,,
07/01/2020,R1,Other,Belgium,311,,
08/01/2020,R1,Other,Belgium,311,,
09/01/2020,R1,Other,Belgium,311,,
10/01/2020,R1,Other,Belgium,311,,
11/01/2020,R1,Other,Belgium,311,,
12/01/2020,R1,Other,Belgium,311,,
01/01/2020,R1,Other,Canada,188,,
02/01/2020,R1,Other,Canada,188,,
03/01/2020,R1,Other,Canada,188,,
04/01/2020,R1,Other,Canada,188,,
05/01/2020,R1,Other,Canada,188,,
06/01/2020,R1,Other,Canada,188,,
07/01/2020,R1,Other,Canada,188,,
08/01/2020,R1,Other,Canada,188,,
09/01/2020,R1,Other,Canada,188,,
10/01/2020,R1,Other,Canada,188,,
11/01/2020,R1,Other,Canada,188,,
12/01/2020,R1,Other,Canada,188,,
01/01/2020,R1,Recognition,Canada,33,,
02/01/2020,R1,Recognition,Canada,33,,
03/01/2020,R1,Recognition,Canada,33,,
04/01/2020,R1,Recognition,Canada,33,,
05/01/2020,R1,Recognition,Canada,33,,
06/01/2020,R1,Recognition,Canada,33,,
07/01/2020,R1,Recognition,Canada,33,,
08/01/2020,R1,Recognition,Canada,33,,
09/01/2020,R1,Recognition,Canada,33,,
10/01/2020,R1,Recognition,Canada,33,,
11/01/2020,R1,Recognition,Canada,33,,
12/01/2020,R1,Recognition,Canada,33,,
01/01/2020,R1,Software Maintenance,Italy,"6,205",,
02/01/2020,R1,Software Maintenance,Italy,"6,205",,
03/01/2020,R1,Software Maintenance,Italy,"6,205",,
04/01/2020,R1,Software Maintenance,Italy,"6,205",,
05/01/2020,R1,Software Maintenance,Italy,"6,205",,
06/01/2020,R1,Software Maintenance,Italy,"6,205",,
07/01/2020,R1,Software Maintenance,Italy,"6,205",,
08/01/2020,R1,Software Maintenance,Italy,"6,205",,
09/01/2020,R1,Software Maintenance,Italy,"6,205",,
10/01/2020,R1,Software Maintenance,Italy,"6,205",,
11/01/2020,R1,Software Maintenance,Italy,"6,205",,
12/01/2020,R1,Software Maintenance,Italy,"6,205",,
01/01/2020,R1,Supplies,Canada,47,,
02/01/2020,R1,Supplies,Canada,47,,
03/01/2020,R1,Supplies,Canada,47,,
04/01/2020,R1,Supplies,Canada,47,,
05/01/2020,R1,Supplies,Canada,47,,
06/01/2020,R1,Supplies,Canada,47,,
07/01/2020,R1,Supplies,Canada,47,,
08/01/2020,R1,Supplies,Canada,47,,
09/01/2020,R1,Supplies,Canada,47,,
10/01/2020,R1,Supplies,Canada,47,,
11/01/2020,R1,Supplies,Canada,47,,
12/01/2020,R1,Supplies,Canada,47,,
01/01/2020,R1,Telecomm,Austria,48,,
02/01/2020,R1,Telecomm,Austria,48,,
03/01/2020,R1,Telecomm,Austria,48,,
04/01/2020,R1,Telecomm,Austria,48,,
05/01/2020,R1,Telecomm,Austria,48,,
06/01/2020,R1,Telecomm,Austria,48,,
07/01/2020,R1,Telecomm,Austria,48,,
08/01/2020,R1,Telecomm,Austria,48,,
09/01/2020,R1,Telecomm,Austria,48,,
10/01/2020,R1,Telecomm,Austria,48,,
11/01/2020,R1,Telecomm,Austria,48,,
12/01/2020,R1,Telecomm,Austria,48,,
01/01/2020,R1,Telecomm,Belgium,144,,
02/01/2020,R1,Telecomm,Belgium,144,,
03/01/2020,R1,Telecomm,Belgium,144,,
04/01/2020,R1,Telecomm,Belgium,144,,
05/01/2020,R1,Telecomm,Belgium,144,,
06/01/2020,R1,Telecomm,Belgium,144,,
07/01/2020,R1,Telecomm,Belgium,144,,
08/01/2020,R1,Telecomm,Belgium,144,,
09/01/2020,R1,Telecomm,Belgium,144,,
10/01/2020,R1,Telecomm,Belgium,144,,
11/01/2020,R1,Telecomm,Belgium,144,,
12/01/2020,R1,Telecomm,Belgium,144,,
01/01/2020,R1,Telecomm,Canada,175,,
02/01/2020,R1,Telecomm,Canada,175,,
03/01/2020,R1,Telecomm,Canada,175,,
04/01/2020,R1,Telecomm,Canada,175,,
05/01/2020,R1,Telecomm,Canada,175,,
06/01/2020,R1,Telecomm,Canada,175,,
07/01/2020,R1,Telecomm,Canada,175,,
08/01/2020,R1,Telecomm,Canada,175,,
09/01/2020,R1,Telecomm,Canada,175,,
10/01/2020,R1,Telecomm,Canada,175,,
11/01/2020,R1,Telecomm,Canada,175,,
12/01/2020,R1,Telecomm,Canada,175,,
01/01/2020,R1,Telecomm,Germany,48,,
02/01/2020,R1,Telecomm,Germany,48,,
03/01/2020,R1,Telecomm,Germany,48,,
04/01/2020,R1,Telecomm,Germany,48,,
05/01/2020,R1,Telecomm,Germany,48,,
06/01/2020,R1,Telecomm,Germany,48,,
07/01/2020,R1,Telecomm,Germany,48,,
08/01/2020,R1,Telecomm,Germany,48,,
09/01/2020,R1,Telecomm,Germany,48,,
10/01/2020,R1,Telecomm,Germany,48,,
11/01/2020,R1,Telecomm,Germany,48,,
12/01/2020,R1,Telecomm,Germany,48,,
01/01/2020,R1,Telecomm,Italy,48,,
02/01/2020,R1,Telecomm,Italy,48,,
